,HomeboxYesandNo,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
532,Privat ,48.82448660000001,2.3488965,Quatrehomme,48.82570560651826,2.3471755450139065,Cheese Shop
533,Privat ,48.82448660000001,2.3488965,Chez Yong,48.82392745476851,2.3507131384891213,Chinese Restaurant
534,Privat ,48.82448660000001,2.3488965,La Folie en Tête,48.827573412925474,2.3482758327275284,Bar
535,Privat ,48.82448660000001,2.3488965,Brun,48.82587853318643,2.3507578391199466,Bakery
536,Privat ,48.82448660000001,2.3488965,Butte aux Thaï,48.828175,2.350118,Thai Restaurant
537,Privat ,48.82448660000001,2.3488965,Chez Gladines,48.828812537356136,2.3506008088588715,Basque Restaurant
538,Privat ,48.82448660000001,2.3488965,Le Feu de Mars,48.82765336333092,2.3532366239172404,Japanese Restaurant
539,Privat ,48.82448660000001,2.3488965,Piscine de la Butte aux Cailles,48.82714585579898,2.3523670434951782,Pool
540,Privat ,48.82448660000001,2.3488965,La Cantine de Gaston,48.825996999999994,2.354771,Bistro
541,Privat ,48.87167720000001,2.3108842000000003,Kokohana,48.86998493295063,2.3107391595840454,Japanese Restaurant
542,Privat ,48.87167720000001,2.3108842000000003,Gentlemen 1919,48.87093302661043,2.3115142351802933,Cocktail Bar
543,Privat ,48.87167720000001,2.3108842000000003,Le Matignon,48.869708,2.310968,French Restaurant
544,Privat ,48.87167720000001,2.3108842000000003,Christie's (Paris Saleroom),48.870046326033886,2.31189166307003,Art Gallery
545,Privat ,48.87167720000001,2.3108842000000003,adidas Store,48.86971257859467,2.309157504299151,Sporting Goods Shop
546,Privat ,48.87167720000001,2.3108842000000003,Hôtel La Réserve,48.86976263362971,2.3132845759391785,Hotel
547,Privat ,48.87167720000001,2.3108842000000003,Biologique Recherche,48.87003609694021,2.308303713798523,Spa
548,Privat ,48.87167720000001,2.3108842000000003,Le Bristol,48.87180426661001,2.3149024227359742,Hotel
549,Privat ,48.87167720000001,2.3108842000000003,Le Carré Élysée,48.87008219592311,2.310124105310377,French Restaurant
550,Privat ,48.87167720000001,2.3108842000000003,Market,48.87028309477477,2.3121634125709534,French Restaurant
551,Privat ,48.8884694,2.3534489,Lomi,48.890338344767294,2.35528349720765,Coffee Shop
552,Privat ,48.8884694,2.3534489,Le Myrha,48.88681498754864,2.3508915093464093,Vegetarian / Vegan Restaurant
553,Privat ,48.8884694,2.3534489,La Régulière,48.88693499300877,2.352711707353592,Bookstore
554,Privat ,48.8884694,2.3534489,Omadis,48.88845524106903,2.3534105394475944,Bar
555,Privat ,48.8884694,2.3534489,Boulangerie Tembely,48.88710591052797,2.3534799594796083,Bakery
556,Privat ,48.8884694,2.3534489,Les Trois Frères,48.88763758610936,2.3534482661698037,French Restaurant
557,Privat ,48.8884694,2.3534489,Institut des Cultures d'Islam,48.88851491268929,2.3562000403189605,Art Gallery
558,Privat ,48.8884694,2.3534489,Sacrée Fleur,48.88753024783089,2.347826713825131,French Restaurant
559,Privat ,48.8884694,2.3534489,À La Bière Comme À La Bière,48.88855959563426,2.3475792453506568,Beer Store
560,Privat ,48.8884694,2.3534489,L'Olympic Café,48.8878724620996,2.353637740015984,Bar
561,Privat ,48.8755997,2.3996904,Le Réfectoire,48.87338230908794,2.4011054482692207,Food Truck
562,Privat ,48.8755997,2.3996904,kelbongoo!,48.87294749404228,2.399782067291369,Market
563,Privat ,48.8755997,2.3996904,Aarchna,48.87243106012568,2.3994488658936595,Indian Restaurant
564,Privat ,48.8755997,2.3996904,Le Rigoletto,48.87685449767769,2.40522185301586,Bar
565,Privat ,48.8755997,2.3996904,Chéri-Chérie,48.872924990495356,2.4047786028251243,Diner
566,Privat ,48.8755997,2.3996904,Monoprix,48.87775949496964,2.3946279287338257,Supermarket
567,Privat ,48.8755997,2.3996904,Le Clin's,48.87283671836771,2.396200744914266,Bar
568,Privat ,48.8755997,2.3996904,Métro Télégraphe [11],48.87540626061383,2.3989999294281006,Metro Station
569,Privat ,48.8755997,2.3996904,Star Kebap,48.87546,2.398096,Doner Restaurant
570,Privat ,48.8755997,2.3996904,Théâtre des Enfants Terribles,48.874299982490655,2.397174850214789,Theater
571,Privat ,48.8259327,2.3317996,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
572,Privat ,48.8259327,2.3317996,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
573,Privat ,48.8259327,2.3317996,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
574,Privat ,48.8259327,2.3317996,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
575,Privat ,48.8259327,2.3317996,Assanabel,48.82737986204829,2.335441384963417,Middle Eastern Restaurant
576,Privat ,48.8259327,2.3317996,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
577,Privat ,48.8259327,2.3317996,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
578,Privat ,48.8259327,2.3317996,Kazoku,48.826012,2.3317,Sushi Restaurant
579,Privat ,48.8259327,2.3317996,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
580,Privat ,48.8259327,2.3317996,Les Jardins Contini,48.82985616407166,2.3288484433629018,Italian Restaurant
581,Privat ,48.8255732,2.3277215,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
582,Privat ,48.8255732,2.3277215,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
583,Privat ,48.8255732,2.3277215,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
584,Privat ,48.8255732,2.3277215,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
585,Privat ,48.8255732,2.3277215,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
586,Privat ,48.8255732,2.3277215,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
587,Privat ,48.8255732,2.3277215,Mercure Paris Alésia,48.82378015380511,2.324069738388061,Hotel
588,Privat ,48.8255732,2.3277215,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
589,Privat ,48.8255732,2.3277215,Place Victor et Hélène Basch,48.82803345282785,2.326719233778868,Plaza
590,Privat ,48.8255732,2.3277215,Hôtel Acropole,48.823507887084205,2.3252504773470264,Hotel
591,Privat ,48.8228157,2.3405299,Parc Montsouris,48.82230736735733,2.337555885314941,Park
592,Privat ,48.8228157,2.3405299,Le Pavillon Montsouris,48.822223215640896,2.340405675086392,French Restaurant
593,Privat ,48.8228157,2.3405299,La Fabrique aux Gourmandises,48.82095933629444,2.343163136001436,Bakery
594,Privat ,48.8228157,2.3405299,Le Jardin de Montsouris,48.82095768372041,2.341161813839167,Vietnamese Restaurant
595,Privat ,48.8228157,2.3405299,Pizza Caravelle,48.826860948548905,2.3391977773615937,Italian Restaurant
596,Privat ,48.8228157,2.3405299,Jin Xin Lou,48.82169470618374,2.3420868433038398,Chinese Restaurant
597,Privat ,48.8228157,2.3405299,Théâtre de la Cité Internationale,48.81911441550935,2.3383283615112305,Theater
598,Privat ,48.8228157,2.3405299,Shinotaku,48.826585332811746,2.341207478282025,Japanese Restaurant
599,Privat ,48.8228157,2.3405299,Le Fleurus,48.81968136703429,2.3430080393611394,Pub
600,Privat ,48.8228157,2.3405299,Café Chin-Chin,48.824100690334895,2.335929303629519,Restaurant
601,Privat ,48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
602,Privat ,48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
603,Privat ,48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
604,Privat ,48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
605,Privat ,48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.324069738388061,Hotel
606,Privat ,48.8248102,2.3288031000000005,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
607,Privat ,48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
608,Privat ,48.8248102,2.3288031000000005,Hôtel Acropole,48.823507887084205,2.3252504773470264,Hotel
609,Privat ,48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
610,Privat ,48.8248102,2.3288031000000005,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
611,Privat ,48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
612,Privat ,48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
613,Privat ,48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
614,Privat ,48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
615,Privat ,48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.324069738388061,Hotel
616,Privat ,48.8248102,2.3288031000000005,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
617,Privat ,48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
618,Privat ,48.8248102,2.3288031000000005,Hôtel Acropole,48.823507887084205,2.3252504773470264,Hotel
619,Privat ,48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
620,Privat ,48.8248102,2.3288031000000005,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
621,Privat ,48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
622,Privat ,48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
623,Privat ,48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
624,Privat ,48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
625,Privat ,48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.324069738388061,Hotel
626,Privat ,48.8248102,2.3288031000000005,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
627,Privat ,48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
628,Privat ,48.8248102,2.3288031000000005,Hôtel Acropole,48.823507887084205,2.3252504773470264,Hotel
629,Privat ,48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
630,Privat ,48.8248102,2.3288031000000005,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
631,Privat ,48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.3306056640733166,Italian Restaurant
632,Privat ,48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
633,Privat ,48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706411,2.3283274906819607,Indian Restaurant
634,Privat ,48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
635,Privat ,48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.324069738388061,Hotel
636,Privat ,48.8248102,2.3288031000000005,Hotel Max,48.827859502894505,2.3298981047984046,Hotel
637,Privat ,48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant
638,Privat ,48.8248102,2.3288031000000005,Hôtel Acropole,48.823507887084205,2.3252504773470264,Hotel
639,Privat ,48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
640,Privat ,48.8248102,2.3288031000000005,Marks & Spencer Food,48.82851255587254,2.32786238193512,Food & Drink Shop
641,Privat ,48.8913662,2.3778761000000004,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
642,Privat ,48.8913662,2.3778761000000004,Paname Brewing Company,48.887795000000004,2.3788240000000003,Brewery
643,Privat ,48.8913662,2.3778761000000004,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
644,Privat ,48.8913662,2.3778761000000004,Canal de l'Ourcq,48.89031408713754,2.383368015289306,Canal
645,Privat ,48.8913662,2.3778761000000004,Café Odilon,48.889106,2.381923,Restaurant
646,Privat ,48.8913662,2.3778761000000004,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant
647,Privat ,48.8913662,2.3778761000000004,St Christopher's Inn Paris Canal,48.888581841269854,2.3789689342073617,Hostel
648,Privat ,48.8913662,2.3778761000000004,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
649,Privat ,48.8913662,2.3778761000000004,Kaffee Bar 19,48.89058015847753,2.3823244034104953,Coffee Shop
650,Privat ,48.8913662,2.3778761000000004,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
651,Privat ,48.8913662,2.3778761000000004,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
652,Privat ,48.8913662,2.3778761000000004,Paname Brewing Company,48.887795000000004,2.3788240000000003,Brewery
653,Privat ,48.8913662,2.3778761000000004,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
654,Privat ,48.8913662,2.3778761000000004,Canal de l'Ourcq,48.89031408713754,2.383368015289306,Canal
655,Privat ,48.8913662,2.3778761000000004,Café Odilon,48.889106,2.381923,Restaurant
656,Privat ,48.8913662,2.3778761000000004,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant
657,Privat ,48.8913662,2.3778761000000004,St Christopher's Inn Paris Canal,48.888581841269854,2.3789689342073617,Hostel
658,Privat ,48.8913662,2.3778761000000004,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
659,Privat ,48.8913662,2.3778761000000004,Kaffee Bar 19,48.89058015847753,2.3823244034104953,Coffee Shop
660,Privat ,48.8913662,2.3778761000000004,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
661,Privat ,48.8913662,2.3778761000000004,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
662,Privat ,48.8913662,2.3778761000000004,Paname Brewing Company,48.887795000000004,2.3788240000000003,Brewery
663,Privat ,48.8913662,2.3778761000000004,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
664,Privat ,48.8913662,2.3778761000000004,Canal de l'Ourcq,48.89031408713754,2.383368015289306,Canal
665,Privat ,48.8913662,2.3778761000000004,Café Odilon,48.889106,2.381923,Restaurant
666,Privat ,48.8913662,2.3778761000000004,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant
667,Privat ,48.8913662,2.3778761000000004,St Christopher's Inn Paris Canal,48.888581841269854,2.3789689342073617,Hostel
668,Privat ,48.8913662,2.3778761000000004,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
669,Privat ,48.8913662,2.3778761000000004,Kaffee Bar 19,48.89058015847753,2.3823244034104953,Coffee Shop
670,Privat ,48.8913662,2.3778761000000004,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
671,Privat ,48.8913662,2.3778761000000004,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
672,Privat ,48.8913662,2.3778761000000004,Paname Brewing Company,48.887795000000004,2.3788240000000003,Brewery
673,Privat ,48.8913662,2.3778761000000004,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
674,Privat ,48.8913662,2.3778761000000004,Canal de l'Ourcq,48.89031408713754,2.383368015289306,Canal
675,Privat ,48.8913662,2.3778761000000004,Café Odilon,48.889106,2.381923,Restaurant
676,Privat ,48.8913662,2.3778761000000004,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant
677,Privat ,48.8913662,2.3778761000000004,St Christopher's Inn Paris Canal,48.888581841269854,2.3789689342073617,Hostel
678,Privat ,48.8913662,2.3778761000000004,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
679,Privat ,48.8913662,2.3778761000000004,Kaffee Bar 19,48.89058015847753,2.3823244034104953,Coffee Shop
680,Privat ,48.8913662,2.3778761000000004,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
681,Privat ,48.8571532,2.4068848,Mama Shelter,48.859759906601184,2.402781844139099,Hotel
682,Privat ,48.8571532,2.4068848,Mama Shelter Rooftop,48.85987092088892,2.402619265529262,Roof Deck
683,Privat ,48.8571532,2.4068848,Bar Mama Shelter,48.85981986669157,2.4025623704217014,Lounge
684,Privat ,48.8571532,2.4068848,Mama Pizzeria,48.859778187224244,2.402544546713877,Pizza Place
685,Privat ,48.8571532,2.4068848,Marché Réunion,48.85570194208171,2.4009800672719197,Farmers Market
686,Privat ,48.8571532,2.4068848,Moki Bar,48.85499841922861,2.4010794517722065,Bar
687,Privat ,48.8571532,2.4068848,ibis Styles Paris Nation,48.855152375063184,2.4094988759719103,Hotel
688,Privat ,48.8571532,2.4068848,Centre Sportif Louis Lumière,48.859157720630144,2.4125665426254272,Stadium
689,Privat ,48.8571532,2.4068848,Le Casque d'Or,48.85955373928899,2.4050136652355887,French Restaurant
690,Privat ,48.8571532,2.4068848,Le Magnolia,48.858991973816615,2.4058733234304284,French Restaurant
691,Privat ,48.8420907,2.3005718,Hôtel Eiffel Blomet,48.841640525352666,2.302397995689814,Hotel
692,Privat ,48.8420907,2.3005718,Square Saint-Lambert,48.8423434403451,2.297108173370361,Park
693,Privat ,48.8420907,2.3005718,Les Artisans,48.8427629950842,2.303224233860309,French Restaurant
694,Privat ,48.8420907,2.3005718,Wallace,48.84203430420329,2.3031528570066984,French Restaurant
695,Privat ,48.8420907,2.3005718,Matsuyama,48.841392600000006,2.29891942,Japanese Restaurant
696,Privat ,48.8420907,2.3005718,Intuition Gourmande,48.841402478091965,2.2994320242156703,Restaurant
697,Privat ,48.8420907,2.3005718,Arti,48.841015979346075,2.297283352208205,Indian Restaurant
698,Privat ,48.8420907,2.3005718,Bong,48.842703170940254,2.3058483382730124,Korean Restaurant
699,Privat ,48.8420907,2.3005718,Boulangerie Pichard,48.84225870823219,2.3027488589286804,Bakery
700,Privat ,48.8420907,2.3005718,La Véraison,48.844950614973534,2.297379135258496,French Restaurant
701,Privat ,48.8906921,2.3759132000000003,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant
702,Privat ,48.8906921,2.3759132000000003,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
703,Privat ,48.8906921,2.3759132000000003,Paname Brewing Company,48.887795000000004,2.3788240000000003,Brewery
704,Privat ,48.8906921,2.3759132000000003,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
705,Privat ,48.8906921,2.3759132000000003,Le CENTQUATRE – 104,48.890356412546986,2.370150089263916,Performing Arts Venue
706,Privat ,48.8906921,2.3759132000000003,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
707,Privat ,48.8906921,2.3759132000000003,St Christopher's Inn Paris Canal,48.888581841269854,2.3789689342073617,Hostel
708,Privat ,48.8906921,2.3759132000000003,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
709,Privat ,48.8906921,2.3759132000000003,Hang'art,48.88788072253602,2.3763063983358843,Café
710,Privat ,48.8906921,2.3759132000000003,Chamroeun Crimée,48.890815817290424,2.3762676715523408,Asian Restaurant
711,Privat ,48.8928256,2.3732515,Le CENTQUATRE – 104,48.890356412546986,2.370150089263916,Performing Arts Venue
712,Privat ,48.8928256,2.3732515,Hôtel Tréma,48.890989000000005,2.376378,Bed & Breakfast
713,Privat ,48.8928256,2.3732515,Chamroeun Crimée,48.890815817290424,2.3762676715523408,Asian Restaurant
714,Privat ,48.8928256,2.3732515,Ah ! La Pompe à Bière,48.88962,2.37653,Beer Store
715,Privat ,48.8928256,2.3732515,Residhome Rosa Parks,48.89549306970597,2.3723112901753587,Hotel
716,Privat ,48.8928256,2.3732515,Le Dragon Wok,48.89116395782413,2.378263200105121,Asian Restaurant
717,Privat ,48.8928256,2.3732515,Boulangerie,48.89260313493414,2.378813624382019,Bakery
718,Privat ,48.8928256,2.3732515,Camion à Pizza du CENTQUATRE,48.890360914922674,2.3697236021203634,Food Truck
719,Privat ,48.8928256,2.3732515,Emmaüs Défi Riquet,48.88939214674747,2.3721740486262246,Thrift / Vintage Store
720,Privat ,48.8928256,2.3732515,Pharmacie de L'Ourcq,48.893015679936006,2.3775212610260867,Pharmacy
721,Privat ,48.891185,2.3247045,Le 975,48.891987796618025,2.3223685465499755,French Restaurant
722,Privat ,48.891185,2.3247045,Aux Dés Calés,48.89205116304348,2.3261283338069907,Bistro
723,Privat ,48.891185,2.3247045,Le Refuge des Moines,48.89182655423195,2.321935392883165,Restaurant
724,Privat ,48.891185,2.3247045,Octopussy Bar,48.89257565876033,2.324805119328801,Bar
725,Privat ,48.891185,2.3247045,Brasileirinho,48.889806264755926,2.323613585211067,Brazilian Restaurant
726,Privat ,48.891185,2.3247045,La Félicité,48.889983,2.324063,Wine Bar
727,Privat ,48.891185,2.3247045,Le Festiv',48.892556753876775,2.3248193754404314,French Restaurant
728,Privat ,48.891185,2.3247045,Meilleurs Vins Bio,48.89224080870416,2.326327981028271,Wine Shop
729,Privat ,48.891185,2.3247045,Marché couvert des Batignolles,48.890370717482654,2.3208314020881136,Farmers Market
730,Privat ,48.891185,2.3247045,Le Menelik,48.890706,2.320512,Ethiopian Restaurant
731,Privat ,48.8959557,2.3790332000000003,La Gare Jazz,48.89542477279687,2.381446707923609,Jazz Club
732,Privat ,48.8959557,2.3790332000000003,Let's Wok,48.898936,2.378255,Chinese Restaurant
733,Privat ,48.8959557,2.3790332000000003,UGC Ciné Cité Paris 19,48.89928979908115,2.3767912387847896,Multiplex
734,Privat ,48.8959557,2.3790332000000003,Leroy Merlin,48.898276785583285,2.377768116574685,Furniture / Home Store
735,Privat ,48.8959557,2.3790332000000003,Boulangerie,48.89260313493414,2.378813624382019,Bakery
736,Privat ,48.8959557,2.3790332000000003,T'M Café,48.89588102413942,2.3833148507694357,Café
737,Privat ,48.8959557,2.3790332000000003,La Violette,48.895476876636295,2.383057882263913,French Restaurant
738,Privat ,48.8959557,2.3790332000000003,Mushimushi,48.897294200620905,2.3854486077315853,Japanese Restaurant
739,Privat ,48.8959557,2.3790332000000003,RER Rosa Parks [E],48.89651,2.374299,Train Station
740,Privat ,48.8959557,2.3790332000000003,L'Oriental Restaurant,48.8922451474695,2.379456013441086,Middle Eastern Restaurant
741,Privat ,48.8405241,2.2956736,Square Saint-Lambert,48.8423434403451,2.297108173370361,Park
742,Privat ,48.8405241,2.2956736,Le Grand Venise,48.83827558554013,2.294483631849289,Italian Restaurant
743,Privat ,48.8405241,2.2956736,Arti,48.841015979346075,2.297283352208205,Indian Restaurant
744,Privat ,48.8405241,2.2956736,AlKaram,48.8383794860091,2.297155618509924,Lebanese Restaurant
745,Privat ,48.8405241,2.2956736,Matsuyama,48.841392600000006,2.29891942,Japanese Restaurant
746,Privat ,48.8405241,2.2956736,Indian Villa,48.841116412054824,2.2916205018632265,Indian Restaurant
747,Privat ,48.8405241,2.2956736,Institut Mademoiselle,48.843539,2.295035,Health & Beauty Service
748,Privat ,48.8405241,2.2956736,Amorino,48.8440636409375,2.2933774478685054,Ice Cream Shop
749,Privat ,48.8405241,2.2956736,Chez Mademoiselle,48.843589,2.295248,Russian Restaurant
750,Privat ,48.8405241,2.2956736,Intuition Gourmande,48.841402478091965,2.2994320242156703,Restaurant
751,Privat ,48.8841181,2.3053055,Fratelli,48.88482416524249,2.3077283241114595,Italian Restaurant
752,Privat ,48.8841181,2.3053055,KL Pâtisserie,48.884015000000005,2.303557,Pastry Shop
753,Privat ,48.8841181,2.3053055,Le Bistrot d'Yves,48.88207582223987,2.30375736951828,French Restaurant
754,Privat ,48.8841181,2.3053055,L'Agapé,48.88488908391539,2.306930422782898,French Restaurant
755,Privat ,48.8841181,2.3053055,Papillon,48.88346196317113,2.304377120665861,French Restaurant
756,Privat ,48.8841181,2.3053055,Garnett,48.88451034227784,2.309700094822706,Burger Joint
757,Privat ,48.8841181,2.3053055,La Fille du Boucher,48.881744241369546,2.302783409919124,Steakhouse
758,Privat ,48.8841181,2.3053055,Pizzeria d'Ampère,48.88520983846284,2.3066448955921053,Italian Restaurant
759,Privat ,48.8841181,2.3053055,Charles Traiteur,48.885454375918286,2.3077430173981557,Bakery
760,Privat ,48.8841181,2.3053055,Atryum des Saveurs,48.88543808200093,2.310284707646011,Mediterranean Restaurant
761,Privat ,48.8841181,2.3053055,Fratelli,48.88482416524249,2.3077283241114595,Italian Restaurant
762,Privat ,48.8841181,2.3053055,KL Pâtisserie,48.884015000000005,2.303557,Pastry Shop
763,Privat ,48.8841181,2.3053055,Le Bistrot d'Yves,48.88207582223987,2.30375736951828,French Restaurant
764,Privat ,48.8841181,2.3053055,L'Agapé,48.88488908391539,2.306930422782898,French Restaurant
765,Privat ,48.8841181,2.3053055,Papillon,48.88346196317113,2.304377120665861,French Restaurant
766,Privat ,48.8841181,2.3053055,Garnett,48.88451034227784,2.309700094822706,Burger Joint
767,Privat ,48.8841181,2.3053055,La Fille du Boucher,48.881744241369546,2.302783409919124,Steakhouse
768,Privat ,48.8841181,2.3053055,Pizzeria d'Ampère,48.88520983846284,2.3066448955921053,Italian Restaurant
769,Privat ,48.8841181,2.3053055,Charles Traiteur,48.885454375918286,2.3077430173981557,Bakery
770,Privat ,48.8841181,2.3053055,Atryum des Saveurs,48.88543808200093,2.310284707646011,Mediterranean Restaurant
771,Privat ,48.8841181,2.3053055,Fratelli,48.88482416524249,2.3077283241114595,Italian Restaurant
772,Privat ,48.8841181,2.3053055,KL Pâtisserie,48.884015000000005,2.303557,Pastry Shop
773,Privat ,48.8841181,2.3053055,Le Bistrot d'Yves,48.88207582223987,2.30375736951828,French Restaurant
774,Privat ,48.8841181,2.3053055,L'Agapé,48.88488908391539,2.306930422782898,French Restaurant
775,Privat ,48.8841181,2.3053055,Papillon,48.88346196317113,2.304377120665861,French Restaurant
776,Privat ,48.8841181,2.3053055,Garnett,48.88451034227784,2.309700094822706,Burger Joint
777,Privat ,48.8841181,2.3053055,La Fille du Boucher,48.881744241369546,2.302783409919124,Steakhouse
778,Privat ,48.8841181,2.3053055,Pizzeria d'Ampère,48.88520983846284,2.3066448955921053,Italian Restaurant
779,Privat ,48.8841181,2.3053055,Charles Traiteur,48.885454375918286,2.3077430173981557,Bakery
780,Privat ,48.8841181,2.3053055,Atryum des Saveurs,48.88543808200093,2.310284707646011,Mediterranean Restaurant
781,Privat ,48.8841181,2.3053055,Fratelli,48.88482416524249,2.3077283241114595,Italian Restaurant
782,Privat ,48.8841181,2.3053055,KL Pâtisserie,48.884015000000005,2.303557,Pastry Shop
783,Privat ,48.8841181,2.3053055,Le Bistrot d'Yves,48.88207582223987,2.30375736951828,French Restaurant
784,Privat ,48.8841181,2.3053055,L'Agapé,48.88488908391539,2.306930422782898,French Restaurant
785,Privat ,48.8841181,2.3053055,Papillon,48.88346196317113,2.304377120665861,French Restaurant
786,Privat ,48.8841181,2.3053055,Garnett,48.88451034227784,2.309700094822706,Burger Joint
787,Privat ,48.8841181,2.3053055,La Fille du Boucher,48.881744241369546,2.302783409919124,Steakhouse
788,Privat ,48.8841181,2.3053055,Pizzeria d'Ampère,48.88520983846284,2.3066448955921053,Italian Restaurant
789,Privat ,48.8841181,2.3053055,Charles Traiteur,48.885454375918286,2.3077430173981557,Bakery
790,Privat ,48.8841181,2.3053055,Atryum des Saveurs,48.88543808200093,2.310284707646011,Mediterranean Restaurant
791,Privat ,48.8877205,2.310182,Seç,48.886474525661924,2.3110721647803683,Turkish Restaurant
792,Privat ,48.8877205,2.310182,Atryum des Saveurs,48.88543808200093,2.310284707646011,Mediterranean Restaurant
793,Privat ,48.8877205,2.310182,Le Bistrot Tocqueville,48.886365287839936,2.309140034373838,Diner
794,Privat ,48.8877205,2.310182,Hôtel Gaston,48.88765868489994,2.307825429350157,Hotel
