0,1467833799,kaelaaa,i think my arms are sore from tennis 
0,1467834001,emo_holic,wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
0,1467834053,thelazyboy,sleep soon... i just hate saying bye and see you tomorrow for the night. 
0,1467834227,driveaway2008,"@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine "
0,1467834239,mscha,missin' the boo 
0,1467834265,mike_webster_au,@markhardy1974 Me too  #itm
0,1467834284,basiabeans,Damn... I don't have any chalk! MY CHALKBOARD IS USELESS 
0,1467834400,calihonda2001,"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too "
0,1467834817,djwayneski,@msdrama hey missed ya at the meeting  sup mama
0,1467835085,Ceejison,"My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!"
0,1467835198,ItsBrigittaYo,why is it always the fat ones?! 
0,1467835305,MissLaura317,"@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*"
0,1467835345,RU_it_girl,@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
0,1467835577,viviana09,wednesday my b-day! don't know what 2 do!! 
0,1467835880,disneyfan4eva,Poor cameron (the hills) 
0,1467836024,RoseMaryK,"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache "
0,1467836111,perrohunter,"@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike"
0,1467836448,Dogbook,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
0,1467836500,natalieantipas,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL....."
0,1467836576,timdonnelly,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money "
0,1467836583,homeworld,"@stark YOU don't follow me, either  and i work for you!"
0,1467836859,willy_chaz,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.
0,1467836873,LeakySpoon, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
0,1467837189,cityrat59,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... "
0,1467837384,kenandise,Behind on my classes for work 
0,1467837470,annette414,watching &quot;House&quot; 
0,1467837579,blackheartbunny,@kpreyes Remember my bum leg? Strikes back this time its serious 
0,1467837602,GetGary,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls "
0,1467837762,Dogbook,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014
0,1467837819,SimoniNicole,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
0,1467837888,wireandroses,@Henkuyinepu it's overrated 
0,1467838188,jess_higley,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
0,1467838189,missannabanana,laying in bed with no voice.. 
0,1467838362,Zella17,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
0,1467838419,polarna10,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
0,1467838433,megan_rice,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. "
0,1467838630,ashleyirvin,@salancaster  hope your ok.
0,1467839007,eyezup,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
0,1467839405,Jonas_Dreamgirl,@HibaNick yeah aw but i know i wudnt stand a chance 
0,1467839450,BreannaBonana,ugh. cant sleep. its 1:30am. 
0,1467839477,becklyn13,Hanging in Crooners. Wanna sing. Can't. Sucks. 
0,1467839586,sonyolmos,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! 
0,1467839737,JenBah,Is pissed off that there's no ASBA's for a radio station. 
0,1467839816,viviana09,wednesday my b-day n don't know what 2 do!  
0,1467840016,BustaBusta,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
0,1467840386,MadameCrow,I am in pain. My back and sides hurt. Not to mention crying is made of fail. 
0,1467840552,weefranniev,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... "
0,1467840629,ikimmyy,@allyheman but.. but.. but.. I'm not a big fan on camilla belle 
0,1467841189,yolie81,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine "
0,1467841204,spacks,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done 
0,1467841832,bgoers,I'm so cold 
0,1467841885,MissPassion,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow 
0,1467841897,aaronrothe,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
0,1467841969,ilikeoreos,Hoping the tummy rumbles go away soon 
0,1467842107,wiccabuffy,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. "
0,1467842299,HiKeri,almost bedtime 
0,1467842377,bnr0201,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
0,1467842448,R_Boucher,Agh...snow!!! 
0,1467842568,josiahmcdermott,i miss kenny powers 
0,1467842607,VanessaSingline,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget "
0,1467842832,varunkumar,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
0,1467842837,JenniOnTheBlock,@JonathanRKnight I guess that's a no then. 
0,1467843075,darkninja757,sadly is going to bed. 
0,1467843215,mikecogh,@ozesteph1992 Shame to hear this Stephan 
0,1467843470,KandiConnection,@mrsaintnick hey! i'm leavin in the morning... 
0,1467843568,joechummer,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
0,1467843624,kellireneez,laid around too much today... now my head hurts 
0,1467843647,treehugger25,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
0,1467843734,chatpataa,my nokia 1110 died..  
0,1467843740,ThisStoutjunt,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
0,1467844097,sew_cute,Going to sleep. Hoping tomorrow is a better day. 
0,1467844140,Twokids1,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
0,1467844157,AKyarnie,@onemoreproject that is lame 
0,1467844505,luimoral85,I don't understand... I really don't 
0,1467844540,ceironous,HEROES just isn't doing it for me this season... 
0,1467844907,brandonmcb,Living not downtown sure isn't much fun.  
0,1467845095,mannyrique,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
0,1467845157,styletrain,Man Work is Hard 
0,1467852031,kscud,"getting sick  time for some hot tea, studying, and then sleeeep"
0,1467852067,kirstenj0y,Getting eyebrows waxed. More pain 
0,1467852789,marculus,No phantasy star yesterday  going to work...
0,1467853135,andrewofthediaz,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
0,1467853356,dbmendel,Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
0,1467853431,erks,is alone downstairs...working 
0,1467853479,ringleaderkanon,I feel bad for doing it 
0,1467854062,babibabs,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. "
0,1467854345,ace587,@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
0,1467854706,ktribb80,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
0,1467854917,OliviaFox,Thanks for bursting my bubble 
0,1467855673,IluvJoelMadden,Going to school soon... can't find anything to wear!! gosh it's so hard 
0,1467855812,easyausguy,@marieclr I was serious  LOL
0,1467855981,Hollywood_Trey,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
0,1467856044,EcoTravelTV,Crazy wind today = no birding  http://ff.im/1XTTi
0,1467856352,AshaleaMay,currently at work.. 
0,1467856426,AthenaA42,Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. 
0,1467856497,Missy__,@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!
0,1467856632,BrettFair,i don't see the big deal with this website 
0,1467856821,mydwynter,@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
0,1467856919,jhenkens,@ColinDeMar Far too out of the way for rail.  any other tips?
0,1467857221,sarah_katie,I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
0,1467857297,amanda5280,"Today I realized I am too good at hiding things, even I can't find it "
0,1467857378,Shabbybebe,"Staying at a friends house...house sitting, neighbors are SO loud-having a party "
0,1467857511,fatkat309,@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
0,1467857722,blackheartbunny,Check out my mug  http://www.erika-obscura.blogspot.com
0,1467857975,szrhnds602,Borders closed at 10 
0,1467858363,schammy,Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days 
0,1467858627,mariotani,Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
0,1467858869,Jaderade14,is watching the hill . . .and its making me sad 
0,1467859025,LeeseEllen,So many channels.... yet so so boring... lazy day again  may have to find a hobby
0,1467859066,FNFKayCee,@supersport I miss my buddy  ill be in NY on the 25th
0,1467859408,CaddyStage,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
0,1467859436,ha_nobita,Opps.. As I said.. I still got one day remain and now problem come 
0,1467859558,tchviolin,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
0,1467859666,DreamActivist23,@HillyDoP  oH NO
0,1467859820,msbutt3rfly14,spencer is not a good guy. 
0,1467859922,Karmatical,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman."
0,1467860144,Jana1976,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,she?s not well "
0,1467860268,AmyJade,didn't get shit done today ~ i'm so screwed 
0,1467860895,tantrixie,wanttss to go out 
0,1467860904,supersharayah,Is not going to sleep tonite. 
0,1467861095,bluepaintred,too worried and tired to post tonight 
0,1467861413,AmyJade,couldn't get shit done today ~ i'm so screwed 
0,1467861522,bovinemammal,"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep "
0,1467861571,jessejoseph,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*("
0,1467862213,lennytoups,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now
0,1467862313,paulverhoeven,"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. "
0,1467862355,Britty88,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! 
0,1467862411,stephaniekmusic,i hate to see the spartans so sad 
0,1467862710,Jemimus,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot 
0,1467862806,Sweetpineapple,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!"
0,1467863072,Artiel87,@mandayyy 
0,1467863415,treehugger25,@twista202 I think I want to read some books but the library doesn't have them 
0,1467863507,Mirlina,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
0,1467863508,g_rose86,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
0,1467863633,omgseriouslywtf,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
0,1467863684,DjGundam,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
0,1467863716,stacyc37,sad that the 'feet' of my macbook just fell off 
0,1467864250,Alp0,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
0,1467870864,TheDCD,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
0,1467870866,DrewKatavich,"Has now gotten somebody to read his tweets, but cant get them to make an account. "
0,1467871007,tinyvamp,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
0,1467871040,MTLarson1224,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
0,1467871223,vcf2,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha
0,1467871226,thinkingmama,@breadandbadger Congrats!!  i totally forgot to submit photos 
0,1467871545,Cherye101,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx"
0,1467871552,nataleyritter,@imaginarypeach now your leaving me  .... -gets sad-
0,1467871661,ciairuhh,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. "
0,1467871754,sarahdesjardins,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
0,1467871844,larsgunnarf,Tuesday?ll start with reflection ?n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
0,1467871917,Lvonhusen,What tragedy and disaster in the news this week 
0,1467871956,TimelessAKA,yes yes still trying to find a picture that will upload correclty.. 
0,1467872136,jinnah,Why oh why was the Red Sox game rained out? I was so looking forward to opening day 
0,1467872175,edsed,I still can't find my keys. 
0,1467872181,admdrw,@charlietm I know right. I dunno what is going on with twitter. 
0,1467872218,Loreinski,might be getting a sore throat again 
0,1467872247,OhShayLaVie,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
0,1467872309,dossy,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  
0,1467872355,bigwillthechamp,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
0,1467872594,MalloryLe,is in the bathroom... wake up lakin. 
0,1467872638,courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3
0,1467872759,Augustina22CA,"im lonely  keep me company! 22 female, california"
0,1467872940,sdcoyle,bad day at the betfair office 
0,1467873004,omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
0,1467873227,catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do 
0,1467873256,nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! 
0,1467873467,meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
0,1467873592,nicole___,@miss_om Aww  I know I felt like that yesterday at work 
0,1467873828,JBarrick,@SarahReedSC treaty isn't defined 
0,1467873980,gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
0,1467874103,Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
0,1467874479,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
0,1467874569,Artiel87,@mandayyy   
0,1467874916,jasminpatry,New video card is DOA. 
0,1467875163,saraguilford12,"feeling lost, naked and confused (JK, sort of).....no iphone for me. "
0,1467875208,realin,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work "
0,1467875930,gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
0,1467876016,Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
0,1467876133,benboarder,has lost his ring. It's no-where to be seen 
0,1467876652,SupernovaGirl,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
0,1467876711,latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick 
0,1467876944,taspence,Is fucked to go back to IC 
0,1467877496,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. 
0,1467877833,russbaker,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
0,1467877865,hypnoticzexy,@kissability Me too I is poor 
0,1467878057,debbieseraphina,help me forget 8th april &amp; 13th july! 
0,1467878557,tshamysboo,"dierks bentley is comin' to columbus, OH!! i wanna go so bad "
0,1467878633,husqvarna,i have to take my sidekick back. 
0,1467878929,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working 
0,1467878971,godzgurl,gr8t my face is very itchy 
0,1467878983,dancingmanikin,poor socks  luvvvvv the golden retriever!! I want one sighhhh
0,1467879203,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
0,1467879314,sarochka,Aaaaand the nausea is back. 
0,1467879328,flowerlilly,@DonnieWahlberg ooh I?m excited and not even going 2 be there  long love YOUTUBE!
0,1467879480,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
0,1467879984,marybacchus,@mathewsmichael  i agree... the jobros dont update theres very often 
0,1467880085,bliumchik,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
0,1467880431,finnsig,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
0,1467880442,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
0,1467880463,sammysokol,@bostongarden I miss bentley 
0,1467880692,JWard86,seriously needs to finish these job applications 
0,1467881131,dgvirtual,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids"
0,1467881373,ForzaRagazza,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. 
0,1467881376,jasminedesiree,@huntermoore I don't want him to ever punch me.  
0,1467881457,kortt,sooo sick of the snow  ughh
0,1467881474,__Susan__,@ITS_NEMESIS ------- 
0,1467881686,aoski,@LoveMeagan it doesn't work your fan is upset 
0,1467881809,wcarss,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. 
0,1467881897,drtaru,@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
0,1467881920,mumu1210,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
0,1467882140,nyracat,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
0,1467882491,Stereo_Skyline,@ThaStevieG but what I really want is my old bass back 
0,1467882592,veelishus,Mad tired today... Callin it in early tonight  nighty night twittas
0,1467882902,usagiko,"@LevenRambin: Take it easy, and be good to you. "
0,1467888679,weisenly,I'm afraid I had bad code. 
0,1467888732,ChrisJNewman,Think I'm going to bed. Goodniight. I hate this 
0,1467888953,stefanip,"@riancurtis  i'm here, friend, and i love you."
0,1467889231,luannem,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
0,1467889251,krissivee,@aaronrva is in the bathroom and i have to pee!    
0,1467889334,Angela004,@ashleyskyy but I wanted a margarita too! 
0,1467889574,Nrose09,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
0,1467889791,jennhelvering,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good 
0,1467889988,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke "
0,1467890079,BATMANNN,@jokerrrr It stillllll hasn't arrived 
0,1467890212,MorganWillis,"Mraow, I feel like dancing, but first art school wants to rape me some more. "
0,1467890222,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time 
0,1467890723,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
0,1467891826,elamparuthi,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
0,1467891880,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/"
0,1467892075,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!"
0,1467892419,dEnNy_333,Just watched tropic thunder. Dreading tomorrow 
0,1467892515,Tuhtsqueen,@qweendassah no...he's still miss'n... 
0,1467892667,karlcswanson,ChiefDelphi is down 
0,1467892720,sarawang,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
0,1467892760,voguea,playing game at home! my new boss didn't call me yet... 
0,1467892889,SPYSG,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
0,1467892945,colorful_kelsey,Poor Joshy is sick???   those damn tejanos!
0,1467893163,hotrodlopez,My thoughts are with Sandra Cantu's family at this difficult and sad time 
